"source","target","developer_comments"
"furniture_cafe420b","External corner table with hot dishes (while on,it stores food prepared by chefs)",""
"furniture_cafe420c","Outside corner fruit table (storage food prepared by chefs while on)",""
"furniture_cafe421b","Indoor corner table with hot dishes (storage food cooked by chefs while on)",""
"furniture_cafe421c","Indoor corner fruit table (storage food prepared by chefs while on)",""
"furniture_cafe422","Serving island",""
"furniture_cafe404","Floor lamp",""
"furniture_cafe401","Partition",""
"furniture_cafe402","Partition",""
"furniture_cafe403","Partition",""
"furniture_cafe400","Elephant Statue",""
"furniture_cafe500","Round dining table for one person",""
"furniture_cafe502","Square dining table for one person",""
"furniture_cafe503","Bar table for one person",""
"furniture_cafe504","Round dining table for two persons",""
"furniture_cafe505","Square dining table for two persons",""
"furniture_cafe506","Bar table for two persons",""
"furniture_cafe507","Table with a sofa for two persons",""
"furniture_cafe508","Table with a sofa for two persons",""
"furniture_cafe509","Table with sofas for four persons",""
"furniture_cafe510","Table with sofas for four persons",""
"furniture_cafe511","Bar module 1m per person",""
"furniture_cafe511b","Bar module 1m per person",""
"furniture_cafe512","Corner bar module for one person",""
"furniture_cafe512b","Corner bar module for one person",""
"furniture_cafe513","Left end of the bar module",""
"furniture_cafe514","Right end of the bar module",""
"furniture_cafe515","Closed table with ready-made food (while it is on,it stores food prepared by chefs)",""
"furniture_cafe516b","Table with fries, burgers and sandwiches (holds food prepared by chefs while on)",""
"furniture_cafe516c","Desserts table (stores food prepared by chefs while it is on)",""
"furniture_cafe517b","Outdoor corner table with burgers (storage food prepared by chefs while on)",""
"furniture_cafe517c","Desserts outside corner table (stores food prepared by chefs while on)",""
"furniture_cafe518b","Indoor corner table with burgers and sandwiches (storage food cooked by chefs while on)",""
"furniture_cafe518c","Indoor corner table with desserts (storage food prepared by chefs while on)",""
"furniture_cafe519","Serving island with popcorn machine",""
"furniture_cafe520","Apparatus for the sale of drinks and snacks",""
"furniture_cafe521","Digital jukebox",""
"furniture_cafe522","Floor lamp",""
"furniture_cafe523","Floor lamp",""
"furniture_cafe524","Composite partition",""
"furniture_cafe524b","Composite partition",""
"furniture_cafe524c","Composite partition",""
"furniture_cafe524d","Composite partition",""
"cargo_logistics_tooltip","Logistics Tasks",""
"logistics_caption","Logistics",""
"logistics_buy","Purchase",""
"logistics_send","Transfer",""
"logistics_sell","Sale",""
"logistics_add_tooltip","Add task",""
"route_fail_logistics_text","There are unfinished logistics tasks at the station. Wait for them to complete or go to the logistics panel and delete them",""
"logistics_periodical","after {next} and every {period}",""
"buy_shuttles_count","You will need shuttles:",""
"buy_delivery_time","Delivery time:",""
"buy_periodical","Repeat",""
"buy_period","In (days):",""
"close_task_caption","Close task",""
"close_task_text","Logistic task will be deleted",""
"buy_clean_cart","Clear Cart",""
"buy_from","From",""
"buy_cargo_caption","Purchase of resources",""
"buy_cargo_short_text","The following cargo will be purchased in <b>'{src_colony}'</>:
{cargo}
The cargo will be delivered by shuttles automatically.
The shipping cost will be deducted when the goods are loaded onto the shuttle",""
"buy_cargo_text","In <b>'{src_colony}'</> the following cargo will be purchased:
{cargo}
and logistic tasks will be created at the stations:
{stations}
to send it to <b>'{dst_colony}'</>
The cargo will be delivered by shuttles automatically.
The shipping cost will be deducted when the goods are loaded onto the shuttle",""
"logistics_time","via {next}",""
"buy_total_cost","Cargo cost:",""
"sell_cargo_caption","Selling resources",""
"sell_cargo_short_text","From <b>'{dst_colony}'</> cargo will be sold:
{cargo}
The money will be credited after the shuttles take the goods put up for sale",""
"sell_cargo_text","To send cargo to <b>'{dst_colony}'</>:
{cargo}
logistic tasks will be created at the stations:
{stations}
for its subsequent sale.
The money will be credited after the shuttles deliver the goods put up for sale",""
"logistics_now","Now",""
"unbuild_storage_overflow_caption","Storage overflow",""
